INPUT,{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT}
R55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/spˈond͡ʒɑ/,,,,,,,,*/dˌurrhˈɑt͡ʃum/,,,,,,,*/ɦˌɑjd͡ʒɑlˈon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R57,,,,,,,,,,*/hˈɑxon/,,*/ˌɑrdexˈɑnniː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/kˌerɑsˈejɑ/,,,,,,,*/sərˈittjoː/,,,,,,,,,,,,,,,*/spˈɛːlɑjɑ/,,,,,,,,,,,,,,,,,,*/djˈɑːməron/,,,,,,,,,,,,,,,,,,,*/ɦelɑjwˈɑːnjoː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɑrɑdrjon/,,,,,*/mˈɑrɑdrjɑ/,,,,,,,
R59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/tˈomˈɑːron/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/trˌɑntˈɑfˈyllɔn/,,,,,,*/drˈiwˈɑston/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɑrˈɑdrjon/,,,,,*/mˈɑrˈɑdrjɑ/,,,,,,,
R62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/tˌomˈɑːron/,,,*/trˌɑntˌɑfˈyllɔn/,,,,,,*/drˌiwˈɑston/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑrˈɑdrjon/,,,,,*/mˌɑrˈɑdrjɑ/,,,,,,,
R63,,,*/ɦˈɑlɑmmɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɦˌɔːlˈenɑ/,,,,,,,,,,,,*/skˈɑlmɑn/,,,,,,,,,,,,,,,,*/tˈipɑn/,,,,,*/tˈumbrɑ/,,,,,,,,,,,,,,*/hˌɑjd͡zˈiːd͡zɑ/,*/hˌɑjd͡zˈiːjɑ/,,,,,,,,,,,,,,,,,,,,,,,,,*/pˌɑlˈɑmɑ/,,,,,,,,,,,,,,,*/brˈukɑ/,,,,,,,,,,,,,*/mˌɑlˈɑɡɑ/,,,,,,,,,,
R64,,,,,,,,,,,,,,*/ɦˌɒːˈerɑ/,,,,,,,,,,,,,,,,*/ɡˌɑwsˈɒːfon/,,,,,,,,,,,,,,,,,,,,,*/skˈɒːpon/,,,,,,,,,,,,,*/tˌomˈɒːron/,,,,,,,,,,,,,,*/djˈɒːməron/,,,,,,,,,,,,,,,,,,,*/ɦelɑjwˈɒːnjoː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɒːkɑnˈɑː/,*/mˈɒːlɑ/
R65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/sərˈettjoː/,,,,,,,,,,,,,,,,,,*/tˈepɑn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑstˈekənon/,,,,,,,*/mˈetɑ/,,
R66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/kˈɑnniːn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/trˌɑntˌɑfˈyːllɔn/,,,,,*/drˈɑniːn/,*/drˌiːwˈɑston/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/dˌurrˈɑt͡ʃum/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R68,,,*/ˈɑlɑmmɑ/,*/ˈɑlɑjmmɑ/,*/ˈɑleːmmɑ/,*/ˈɑlejmmɑ/,,,,,,,,*/ˌɒːˈerɑ/,*/ˈɑrɡellon/,*/ˈɑrɡɑllon/,,*/ˈɛːrəmon/,,,*/ˈejsɑmnon/,,,,,,,,,,,,,,*/ˌɔːlˈenɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑspellˈon/,,,,,,,,,,,,,,,,*/ˌɑjd͡ʒɑlˈon/,,,,,,,,,,,,,,,,,,,,*/elɑjwˈɒːnjoː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˈorɡon/,,,,,,,,,,,,,,,,,,
R69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/pˌerrˈɑɔː/,,,,,,,,,,,,,,,,,,,,,,*/mˌɑrrˈɑdrjon/,,,,,*/mˌɑrrˈɑdrjɑ/,,,,,,,
R70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/tˌomˈɒːrron/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=Classical Proto-Albanian,null{ABSENT},null{ABSENT},null*/ˈɑlɑmmɑ/,null*/ˈɑlɑjmmɑ/,null*/ˈɑleːmmɑ/,null*/ˈɑlejmmɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/hˈɑxon/,null{ABSENT},null*/ˌɑrdexˈɑnniː/,null{ABSENT},null*/ˌɒːˈerɑ/,null*/ˈɑrɡellon/,null*/ˈɑrɡɑllon/,null{ABSENT},null*/ˈɛːrəmon/,null{ABSENT},null{ABSENT},null*/ˈejsɑmnon/,null{ABSENT},null{ABSENT},null{ABSENT},null*/kˌɑstˈɑ/,null*/kˌɑpnˈon/,null*/kˈɑntɑron/,null{ABSENT},null*/kəkkˈumbəlon/,null*/ɡˌɑwsˈɒːfon/,null*/kərsɔːtˈon/,null{ABSENT},null*/ɡrˈɑmmɑ/,null*/ɡˌɔːlˈoːn/,null*/ˌɔːlˈenɑ/,null*/kˈɑnniːn/,null*/kˌerɑsˈiːɑ/,null*/kˌerɑsˈejɑ/,null*/tˈermon/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/sˈɑrkon/,null*/sərˈettjoː/,null*/sˈelpon/,null*/skˈɑlmɑn/,null*/skˈɑrəpɑ/,null{ABSENT},null*/skˌɑmpˈiːnon/,null*/skˈɒːpon/,null{ABSENT},null*/skˈiːnon/,null*/stˈɑmnon/,null*/stˈerəpɑ/,null{ABSENT},null*/spˈɑron/,null*/spˈɑrɡɑnon/,null*/spˈɑrtɑ/,null*/spˈɛːlɑjɑ/,null*/ˌɑspellˈon/,null*/spˈond͡ʒɑ/,null*/tˈepɑn/,null*/tˌomˈɒːrron/,null{ABSENT},null{ABSENT},null*/trˌɑntˌɑfˈyːllɔn/,null*/tˈumbrɑ/,null*/dˈepon/,null*/dˌurrˈɑt͡ʃum/,null*/drˈɑpɑnon/,null*/drˈɑniːn/,null*/drˌiːwˈɑston/,null{ABSENT},null{ABSENT},null{ABSENT},null*/ˌɑjd͡ʒɑlˈon/,null*/djˈɒːməron/,null{ABSENT},null{ABSENT},null{ABSENT},null*/hˌɑjd͡zˈiːd͡zɑ/,null*/hˌɑjd͡zˈiːjɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/nɑiːssˈon/,null{ABSENT},null*/lˈɑkɑnon/,null{ABSENT},null{ABSENT},null*/lˈɑbrəkon/,null{ABSENT},null{ABSENT},null*/ləkˈɑnɛːn/,null{ABSENT},null*/elɑjwˈɒːnjoː/,null*/lˈuːmɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/pˈɑwlɑ/,null*/pˌɑlˈɑmɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/pˌerrˈɑɔː/,null{ABSENT},null{ABSENT},null*/pˈelɑɡon/,null{ABSENT},null*/pˌɑlˈɑnɡon/,null*/pˌɑlˈɑnɡɑ/,null{ABSENT},null{ABSENT},null*/prˈɑson/,null*/brˈoːtɑkon/,null*/brˈukɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/ˈorɡon/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/mˌɑrrˈɑdrjon/,null*/mˈɑtɛː/,null*/mˌɑlˈɑɡɑ/,null*/mˌɑstˈekənon/,null*/mˌɑnˈiːɑ/,null*/mˌɑrrˈɑdrjɑ/,null*/mˈɑnɡɑnon/,null{ABSENT},null{ABSENT},null{ABSENT},null*/mˈetɑ/,null*/mˌɒːkɑnˈɑː/,null*/mˈɒːlɑ/
R71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/trˌɑntˌɑfˈiːllɔn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R78,,,,,,,,,,*/hˈɑxo/,,,,,*/ˈɑrɡello/,*/ˈɑrɡɑllo/,,*/ˈɛːrəmo/,,,*/ˈejsɑmno/,,,,,,*/kˈɑntɑro/,,*/kəkkˈumbəlo/,*/ɡˌɑwsˈɒːfo/,,,,,,*/kˈɑnniː/,,,*/tˈermo/,,,,,*/sˈɑrko/,,*/sˈelpo/,*/skˈɑlmɑ/,,,*/skˌɑmpˈiːno/,*/skˈɒːpo/,,*/skˈiːno/,*/stˈɑmno/,,,*/spˈɑro/,*/spˈɑrɡɑno/,,,,,*/tˈepɑ/,*/tˌomˈɒːrro/,,,*/trˌɑntˌɑfˈiːllɔ/,,*/dˈepo/,*/dˌurrˈɑt͡ʃu/,*/drˈɑpɑno/,*/drˈɑniː/,*/drˌiːwˈɑsto/,,,,,*/djˈɒːməro/,,,,,,,,,,,*/lˈɑkɑno/,,,*/lˈɑbrəko/,,,*/ləkˈɑnɛː/,,,,,,,,,,,,,,,,,,,,*/pˈelɑɡo/,,*/pˌɑlˈɑnɡo/,,,,*/prˈɑso/,*/brˈoːtɑko/,,,,,,*/ˈorɡo/,,,,,,*/mˌɑrrˈɑdrjo/,,,*/mˌɑstˈekəno/,,,*/mˈɑnɡɑno/,,,,,,
R79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/djˈaːməro/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑrrˈɑdʎo/,,,,,*/mˌɑrrˈɑdʎɑ/,,,,,,,
R82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R84,,,,,,*/ˈɑlɛjmmɑ/,,,,*/hˈɑxɔ/,,*/ˌɑrdɛxˈɑnniː/,,*/ˌɒːˈɛrɑ/,*/ˈɑrɡɛllɔ/,*/ˈɑrɡɑllɔ/,,*/ˈɛːrəmɔ/,,,*/ˈɛjsɑmnɔ/,,,,,*/kˌɑpnˈɔn/,*/kˈɑntɑrɔ/,,*/kəkkˈʊmbəlɔ/,*/ɡˌɑwsˈɒːfɔ/,*/kərsɔːtˈɔn/,,,,*/ˌɔːlˈɛnɑ/,,*/kˌɛrɑsˈiːɑ/,*/kˌɛrɑsˈɛjɑ/,*/tˈɛrmɔ/,,,,,*/sˈɑrkɔ/,*/sərˈɛttjoː/,*/sˈɛlpɔ/,,,,*/skˌɑmpˈiːnɔ/,*/skˈɒːpɔ/,,*/skˈiːnɔ/,*/stˈɑmnɔ/,*/stˈɛrəpɑ/,,*/spˈɑrɔ/,*/spˈɑrɡɑnɔ/,,,*/ˌɑspɛllˈɔn/,*/spˈɔnd͡ʒɑ/,*/tˈɛpɑ/,*/tˌɔmˈɒːrrɔ/,,,,*/tˈʊmbrɑ/,*/dˈɛpɔ/,*/dˌʊrrˈɑt͡ʃʊ/,*/drˈɑpɑnɔ/,,*/drˌiːwˈɑstɔ/,,,,*/ˌɑjd͡ʒɑlˈɔn/,*/djˈaːmərɔ/,,,,,,,,,*/nɑiːssˈɔn/,,*/lˈɑkɑnɔ/,,,*/lˈɑbrəkɔ/,,,,,*/ɛlɑjwˈɒːnjoː/,,,,,,,,,,,,,,,*/pˌɛrrˈɑɔː/,,,*/pˈɛlɑɡɔ/,,*/pˌɑlˈɑnɡɔ/,,,,*/prˈɑsɔ/,*/brˈoːtɑkɔ/,*/brˈʊkɑ/,,,,,*/ˈɔrɡɔ/,,,,,,*/mˌɑrrˈɑdʎɔ/,,,*/mˌɑstˈɛkənɔ/,,,*/mˈɑnɡɑnɔ/,,,,*/mˈɛtɑ/,,
R85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/spˈʊnd͡ʒɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R87,,,,,,,,,,,,*/ˌɑrdɛxˈɑnni/,,,,,,,,,,,,,,,,,,,,,,,,*/kˈɑnni/,*/kˌɛrɑsˈiɑ/,,,,,,,,,,,,,*/skˌɑmpˈinɔ/,,,*/skˈinɔ/,,,,,,,,,,,,,,*/trˌɑntˌɑfˈillɔ/,,,,,*/drˈɑni/,*/drˌiwˈɑstɔ/,,,,,,,,,*/hˌɑjd͡zˈid͡zɑ/,*/hˌɑjd͡zˈijɑ/,,,,*/nɑissˈɔn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑnˈiɑ/,,,,,,,,
R88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɒːkɑnˈɑː/,
R89,,,,,,,,,,,,,,,,,,,,,,,,,*/kˈɑstˈɑ/,*/kˈɑpnˈɔn/,,,,,*/kərsˈɔːtˈɔn/,,,*/ɡˈɔːlˈoːn/,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑspˈɛllˈɔn/,,,,,,,,,,,,,,,,*/ˌɑjd͡ʒˈɑlˈɔn/,,,,,,,,,,*/nɑˈissˈɔn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɒːkˈɑnˈɑː/,
R90,,,,,,,,,,,,,,*/ˌɒˈɛrɑ/,,,,,,,,,,,,,,,,,,,,,*/ˌɔlˈɛnɑ/,,,,,,,,,,*/sərˈɛttjo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɛlɑjwˈɒːnjo/,,,,,,,,,,,,,,,*/pˌɛrrˈɑɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/dˈʊrrˈɑt͡ʃʊ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R92,,,,,,,,,,,,,,,,,,,,,,,,,*/kˈɑstɑ/,*/kˈɑpnɔn/,,,,,*/kərsˈɔːtɔn/,,,*/ɡˈɔːloːn/,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑspˈɛllɔn/,,,,,,,,,*/dˈʊrrɑt͡ʃʊ/,,,,,,,*/ˌɑjd͡ʒˈɑlɔn/,,,,,,,,,,*/nɑˈissɔn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɒːkɑnɑː/,
R93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R94,,,,,,,,,,,,,,,,,,,,,,,,,,*/kˈɑpnɒn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/tˌʊmˈɒːrrɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R103,,,,,,,,,,,,*/ˌɑrdɛxˈɑnːi/,,,,,,,,,,,,,,,,,,,,,,,,*/kˈɑnːi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/hˌɑjðˈiðɑ/,*/hˌɑjðˈijɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
