INPUT,{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT}
R64,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɔːlˈenɑ/,,,,,,,,,,*/skˈɑlmɑn/,,,,,,,,,,,,,,,*/tʰˈipʰɑn/,,,,,*/tʰˈumbrɑ/,,,*/drˈɑɡmɑ/,,,,,,,,,,,,*/hɐjd͡zˈiːd͡zɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/brˈukɑ/,,,,,,,,,,,,*/mˌɑlˈɑɡɑ/,,,,,,,,
R65,,,,,,,*/ˌɒːˈerɑ/,,,,,,,,,,,,,,,,*/ɡˌɑwzˈɒːfon/,,,,,,,,,,,,,,*/sˈɒːsis/,,,,*/skˈɒːpon/,,,,,,,,,,,,,*/tˌomˈɒːron/,,,,,,,,,,,,,,,*/d͡ʒˈɒːməron/,,,,,,,,,,,,,,,*/elɛːwˈɒːnjoː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɒːkʰɐnˈɑː/,*/mˈɒːlɑ/
R66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/tʰˈepʰɑn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑstˈekʰənon/,,,,,*/mˈetɑ/,,
R67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/sɐrˈiːtt͡ʃoː/,*/sˈɒːsiːs/,,,,,,,,,,,,,,,,,,,,*/trˌɑntˌɑfˈyːllɔn/,,,,,,*/drˌiːwˈɑston/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑrrˈɑdrjon/,,,,,*/mˌɑrrˈɑdrjɑ/,,,,,
R69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/tˌomˈɒːrron/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/skˈɑmbon/,,,,*/stˈɑmbɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=Classical Proto-Albanian,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/ˌɒːˈerɑ/,null{ABSENT},null*/ˈɛːrəmon/,null{ABSENT},null{ABSENT},null*/ˈejsɑmmon/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/kˈɑntʰɑron/,null*/kˈɑltʰɑ/,null*/kˈɑltʰənɑ/,null*/kɐpnˈon/,null{ABSENT},null*/kɐkkˈumbəlon/,null*/ɡˌɑwzˈɒːfon/,null*/kɐrsɔːtˈon/,null{ABSENT},null*/ɡrˈɑmmɑ/,null*/ɡˌɔːlˈoːn/,null*/ˌɔːlˈenɑ/,null*/kˌerɑsˈiːɑ/,null*/tˈermon/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/sˈɑrkon/,null*/sɐrˈiːtt͡ʃoː/,null*/sˈɒːsiːs/,null*/skˈɑlmɑn/,null*/skˈɑrəpʰɑ/,null*/skˈɑmbon/,null*/skˈɒːpon/,null*/skˌuːmpˈiːnon/,null*/skʰˈiːnton/,null*/stˈɑmbɑ/,null*/stˈerəpʰɑ/,null{ABSENT},null*/spˈɑron/,null*/spˈɑrɡɑnon/,null*/spˈɑrtɑ/,null*/spˈɛːlɑjɑ/,null*/ɐspellˈon/,null*/spˈond͡ʒɑ/,null*/tʰˈepʰɑn/,null*/tˌomˈɒːrron/,null{ABSENT},null{ABSENT},null*/trˌɑntˌɑfˈyːllɔn/,null*/tʰˈumbrɑ/,null*/dˈepon/,null*/dˌurrhˈɑt͡ʃum/,null*/drˈɑɡmɑ/,null*/drˈɑpɑnon/,null*/drˌiːwˈɑston/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/ɐjd͡ʒɑlˈon/,null*/d͡ʒˈɒːməron/,null{ABSENT},null{ABSENT},null{ABSENT},null*/hɐjd͡zˈiːd͡zɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/nɑiːssˈon/,null{ABSENT},null*/lˈɑkʰɑnon/,null{ABSENT},null{ABSENT},null*/ləkˈɑnɛːn/,null{ABSENT},null*/elɛːwˈɒːnjoː/,null*/lˈuːmɑ/,null{ABSENT},null{ABSENT},null*/ɐrˈenton/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/pˈɑwlɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/pˈelɑɡon/,null{ABSENT},null*/pʰɐlˈɑnɡon/,null*/pʰɐlˈɑnɡɑ/,null{ABSENT},null{ABSENT},null*/prˈɑson/,null*/brˈoːtɑkʰon/,null*/brˈukɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/ˈorɡon/,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null*/mˌɑrrˈɑdrjon/,null*/mˈɑtɛː/,null*/mˌɑlˈɑɡɑ/,null*/mˌɑstˈekʰənon/,null*/mˌɑnˈiːɑ/,null*/mˌɑrrˈɑdrjɑ/,null*/mˈɑnɡɑnon/,null{ABSENT},null*/mˈetɑ/,null*/mˌɒːkʰɐnˈɑː/,null*/mˈɒːlɑ/
R71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/pʰɐlˈɑŋɡon/,*/pʰɐlˈɑŋɡɑ/,,,,,,,,,,,,,,,,,,,,,*/mˈɑŋɡɑnon/,,,,
R72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/sˈɒːsiː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R77,,,,,,,,,*/ˈɛːrəmo/,,,*/ˈejsɑmmo/,,,,,*/kˈɑntʰɑro/,,,,,*/kɐkkˈumbəlo/,*/ɡˌɑwzˈɒːfo/,,,,,,,*/tˈermo/,,,,,*/sˈɑrko/,,,*/skˈɑlmɑ/,,*/skˈɑmbo/,*/skˈɒːpo/,*/skˌuːmpˈiːno/,*/skʰˈiːnto/,,,,*/spˈɑro/,*/spˈɑrɡɑno/,,,,,*/tʰˈepʰɑ/,*/tˌomˈɒːrro/,,,*/trˌɑntˌɑfˈyːllɔ/,,*/dˈepo/,*/dˌurrhˈɑt͡ʃu/,,*/drˈɑpɑno/,*/drˌiːwˈɑsto/,,,,,,*/d͡ʒˈɒːməro/,,,,,,,,,,*/lˈɑkʰɑno/,,,*/ləkˈɑnɛː/,,,,,,*/ɐrˈento/,,,,,,,,,,,,,*/pˈelɑɡo/,,*/pʰɐlˈɑŋɡo/,,,,*/prˈɑso/,*/brˈoːtɑkʰo/,,,,,,*/ˈorɡo/,,,,,*/mˌɑrrˈɑdrjo/,,,*/mˌɑstˈekʰəno/,,,*/mˈɑŋɡɑno/,,,,
R78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/spˈund͡ʒɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/tˌemˈɒːrro/,,,,,,,,,,,,,,,*/d͡ʒˈaːməro/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑrrˈɑdʎo/,,,,,*/mˌɑrrˈɑdʎɑ/,,,,,
R81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/drˈiːwɑsto/,,,,,,,,,,,,,,,,,,,,,*/elˈɛːwɒːnjoː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/elˈɛːwɒːɲoː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/dˌurrˈɑt͡ʃu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɒːkʰɐnˈɑː/,
R96,,,,,,,,,,,,,,,,,,,,*/kˈɑpnˈon/,,,,*/kɐrsˈoːtˈon/,,,*/ɡˈoːlˈoːn/,,,,,,,,,,,,,,,,,,,,,,,,*/ɐspˈellˈon/,,,,,,,,,,,,,,,,,*/ɐjd͡ʒˈɑlˈon/,,,,,,,,,*/nɑˈiːssˈon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɒːkʰˈɑnˈɑː/,
R97,,,,,,,,,,,,,,,,,,,,*/kˈɑpnˈɒn/,,,,*/kɐrsˈoːtˈɒn/,,,*/ɡˈɒːlˈɒːn/,,,,,,,,,,,,,,,,,,,,,,,,*/ɐspˈellˈɒn/,,,,,,,,,,,,,,,,,*/ɐjd͡ʒˈɑlˈɒn/,,,,,,,,,*/nɑˈiːssˈɒn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R103,,,,,,,*/ˌɒːˈɛrɑ/,,*/ˈɛːrəmɔ/,,,*/ˈɛjsɑmmɔ/,,,,,*/kˈɑntʰɑrɔ/,,,,,*/kɐkkˈʊmbəlɔ/,*/ɡˌɑwzˈɒːfɔ/,,,,,*/ˌɔːlˈɛnɑ/,*/kˌɛrɑsˈiːɑ/,*/tˈɛrmɔ/,,,,,*/sˈɑrkɔ/,,,,,*/skˈɑmbɔ/,*/skˈɒːpɔ/,*/skˌuːmpˈiːnɔ/,*/skʰˈiːntɔ/,,*/stˈɛrəpʰɑ/,,*/spˈɑrɔ/,*/spˈɑrɡɑnɔ/,,,*/ɐspˈɛllˈɒn/,*/spˈʊnd͡ʒɑ/,*/tʰˈɛpʰɑ/,*/tˌɛmˈɒːrrɔ/,,,,*/tʰˈʊmbrɑ/,*/dˈɛpɔ/,*/dˌʊrrˈɑt͡ʃʊ/,,*/drˈɑpɑnɔ/,*/drˈiːwɑstɔ/,,,,,,*/d͡ʒˈaːmərɔ/,,,,,,,,,,*/lˈɑkʰɑnɔ/,,,,,*/ɛlˈɛːwɒːɲoː/,,,,*/ɐrˈɛntɔ/,,,,,,,,,,,,,*/pˈɛlɑɡɔ/,,*/pʰɐlˈɑŋɡɔ/,,,,*/prˈɑsɔ/,*/brˈoːtɑkʰɔ/,*/brˈʊkɑ/,,,,,*/ˈɔrɡɔ/,,,,,*/mˌɑrrˈɑdʎɔ/,,,*/mˌɑstˈɛkʰənɔ/,,,*/mˈɑŋɡɑnɔ/,,*/mˈɛtɑ/,,
R104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/kˌɛrɑsˈiɑ/,,,,,,,*/sɐrˈitt͡ʃoː/,*/sˈɒːsi/,,,,,*/skˌuːmpˈinɔ/,*/skʰˈintɔ/,,,,,,,,,,,,,,*/trˌɑntˌɑfˈyllɔ/,,,,,,*/drˈiwɑstɔ/,,,,,,,,,,*/hɐjd͡zˈid͡zɑ/,,,,*/nɑˈissˈɒn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑnˈiɑ/,,,,,,
R105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/dˈʊrrˈɑt͡ʃʊ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R106,,,,,,,,,,,,,,,,,,,,*/kˈɑpnɒn/,,,,*/kɐrsˈoːtɒn/,,,*/ɡˈɒːlɒːn/,,,,,,,,,,,,,,,,,,,,,,,,*/ɐspˈɛllɒn/,,,,,,,,,*/dˈʊrrɑt͡ʃʊ/,,,,,,,,*/ɐjd͡ʒˈɑlɒn/,,,,,,,,,*/nɑˈissɒn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɒːkʰɑnɑː/,
R107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R108,,,,,,,,,*/ˈɛːrəmʊ/,,,*/ˈɛjsɑmmʊ/,,,,,*/kˈɑntʰɑrʊ/,,,,,*/kɐkkˈʊmbəlʊ/,*/ɡˌɑwzˈɒːfʊ/,,,,,*/ˌʊlˈɛnɑ/,,*/tˈɛrmʊ/,,,,,*/sˈɑrkʊ/,*/sɐrˈitt͡ʃu/,,,,*/skˈɑmbʊ/,*/skˈɒːpʊ/,*/skˌuːmpˈinʊ/,*/skʰˈintʊ/,,,,*/spˈɑrʊ/,*/spˈɑrɡɑnʊ/,,,,,,*/tˌɛmˈɒːrrʊ/,,,*/trˌɑntˌɑfˈyllʊ/,,*/dˈɛpʊ/,,,*/drˈɑpɑnʊ/,*/drˈiwɑstʊ/,,,,,,*/d͡ʒˈaːmərʊ/,,,,,,,,,,*/lˈɑkʰɑnʊ/,,,,,*/ɛlˈɛːwɒːɲu/,,,,*/ɐrˈɛntʊ/,,,,,,,,,,,,,*/pˈɛlɑɡʊ/,,*/pʰɐlˈɑŋɡʊ/,,,,*/prˈɑsʊ/,*/brˈoːtɑkʰʊ/,,,,,,*/ˈɔrɡʊ/,,,,,*/mˌɑrrˈɑdʎʊ/,,,*/mˌɑstˈɛkʰənʊ/,,,*/mˈɑŋɡɑnʊ/,,,,
R109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˈɒrɡʊ/,,,,,,,,,,,,,,,
R110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/trˌɑntˌɑfˈillʊ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/hɐjðˈiðɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R116,,,,,,,,,,,,,,,,,,,,,,,*/ɡˌɑwzˈɒfʊ/,,,,,,,,,,,,,,,,,,,*/skˌumpˈinʊ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
